B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,GEO_ID,NAME
459,0,36,30,13,29,8,9,8,30,45,18,14,53,82,47,37,1500000US060750230013,"Block Group 3, Census Tract 230.01, San Francisco County, California"
238,23,0,0,52,0,10,0,0,25,6,18,27,4,19,11,43,1500000US060750230031,"Block Group 1, Census Tract 230.03, San Francisco County, California"
395,6,8,2,0,33,8,0,7,21,11,13,45,15,91,61,74,1500000US060750230032,"Block Group 2, Census Tract 230.03, San Francisco County, California"
575,52,0,0,8,5,0,107,0,0,9,26,42,31,95,85,115,1500000US060750230033,"Block Group 3, Census Tract 230.03, San Francisco County, California"
717,60,55,42,5,0,48,78,0,10,62,3,30,71,44,104,105,1500000US060750231021,"Block Group 1, Census Tract 231.02, San Francisco County, California"
430,130,64,0,13,32,0,10,0,45,16,0,53,0,10,20,37,1500000US060750231022,"Block Group 2, Census Tract 231.02, San Francisco County, California"
561,118,26,24,23,22,35,66,0,53,72,58,64,0,0,0,0,1500000US060750231031,"Block Group 1, Census Tract 231.03, San Francisco County, California"
748,207,77,43,50,14,44,39,39,10,28,115,14,29,0,0,39,1500000US060750231032,"Block Group 2, Census Tract 231.03, San Francisco County, California"
436,7,16,0,0,8,45,0,19,10,0,95,20,64,44,50,58,1500000US060750232001,"Block Group 1, Census Tract 232, San Francisco County, California"
443,59,52,15,10,11,15,0,0,0,0,39,35,64,0,65,78,1500000US060750232002,"Block Group 2, Census Tract 232, San Francisco County, California"
316,0,0,6,0,19,0,6,23,0,20,30,34,13,50,42,73,1500000US060750232003,"Block Group 3, Census Tract 232, San Francisco County, California"
462,146,31,12,15,17,11,0,17,0,27,28,73,33,4,20,28,1500000US060750233001,"Block Group 1, Census Tract 233, San Francisco County, California"
797,45,109,11,40,45,10,6,13,46,25,96,60,94,62,47,88,1500000US060750233002,"Block Group 2, Census Tract 233, San Francisco County, California"
633,53,76,52,15,0,0,8,21,18,0,113,81,2,73,69,52,1500000US060750234001,"Block Group 1, Census Tract 234, San Francisco County, California"
430,29,19,0,83,60,0,21,0,6,17,7,30,44,9,50,55,1500000US060750234002,"Block Group 2, Census Tract 234, San Francisco County, California"
728,31,23,0,5,0,5,0,3,7,79,36,116,60,23,24,316,1500000US060750251001,"Block Group 1, Census Tract 251, San Francisco County, California"
295,31,0,0,0,0,11,0,0,0,3,23,52,0,24,37,114,1500000US060750251002,"Block Group 2, Census Tract 251, San Francisco County, California"
266,0,0,0,0,0,0,0,0,0,25,27,44,21,24,10,115,1500000US060750251003,"Block Group 3, Census Tract 251, San Francisco County, California"
447,0,0,0,14,0,0,0,95,0,0,65,22,51,50,45,105,1500000US060750252001,"Block Group 1, Census Tract 252, San Francisco County, California"
762,0,13,14,0,0,0,0,0,0,33,14,199,29,40,96,324,1500000US060750252002,"Block Group 2, Census Tract 252, San Francisco County, California"
450,0,0,39,14,0,0,0,0,0,29,51,41,0,40,11,225,1500000US060750252003,"Block Group 3, Census Tract 252, San Francisco County, California"
620,236,0,0,32,0,0,0,0,0,0,43,13,0,74,54,168,1500000US060750252004,"Block Group 4, Census Tract 252, San Francisco County, California"
441,0,0,27,0,0,0,0,5,7,95,15,22,19,14,91,146,1500000US060750253001,"Block Group 1, Census Tract 253, San Francisco County, California"
310,5,4,0,0,0,9,0,0,27,18,7,29,9,48,7,147,1500000US060750253002,"Block Group 2, Census Tract 253, San Francisco County, California"
226,0,10,0,0,0,0,0,0,0,21,28,26,27,19,13,82,1500000US060750253003,"Block Group 3, Census Tract 253, San Francisco County, California"
756,0,23,0,36,15,39,8,6,9,12,18,95,32,90,83,290,1500000US060750253004,"Block Group 4, Census Tract 253, San Francisco County, California"
501,0,53,0,15,9,0,11,21,17,18,0,24,16,11,100,206,1500000US060750254011,"Block Group 1, Census Tract 254.01, San Francisco County, California"
488,0,0,0,6,0,18,0,14,0,21,0,47,47,48,91,196,1500000US060750254012,"Block Group 2, Census Tract 254.01, San Francisco County, California"
390,0,0,9,16,0,0,9,0,3,11,42,10,45,59,53,133,1500000US060750254013,"Block Group 3, Census Tract 254.01, San Francisco County, California"
484,11,11,9,0,53,7,0,10,0,0,43,18,57,51,85,129,1500000US060750254021,"Block Group 1, Census Tract 254.02, San Francisco County, California"
278,9,0,9,0,20,35,7,0,0,18,0,7,28,25,38,82,1500000US060750254022,"Block Group 2, Census Tract 254.02, San Francisco County, California"
408,9,0,0,0,0,0,39,0,16,22,0,50,12,40,66,154,1500000US060750254023,"Block Group 3, Census Tract 254.02, San Francisco County, California"
745,12,41,15,39,0,0,0,19,0,5,44,30,42,73,41,384,1500000US060750254031,"Block Group 1, Census Tract 254.03, San Francisco County, California"
595,17,51,26,43,33,14,0,3,22,6,13,49,116,45,32,125,1500000US060750254032,"Block Group 2, Census Tract 254.03, San Francisco County, California"
525,0,28,0,0,16,0,8,45,0,21,30,117,86,0,0,174,1500000US060750255011,"Block Group 1, Census Tract 255.01, San Francisco County, California"
402,0,0,0,0,0,0,0,0,0,0,5,23,0,50,144,180,1500000US060750255012,"Block Group 2, Census Tract 255.01, San Francisco County, California"
265,63,0,0,31,0,0,0,0,0,0,2,64,44,17,0,44,1500000US060750255013,"Block Group 3, Census Tract 255.01, San Francisco County, California"
273,0,0,17,0,0,18,36,0,0,0,16,45,0,0,10,131,1500000US060750255021,"Block Group 1, Census Tract 255.02, San Francisco County, California"
531,0,10,0,0,35,35,0,0,3,0,29,60,96,13,47,203,1500000US060750255022,"Block Group 2, Census Tract 255.02, San Francisco County, California"
493,0,0,11,0,0,0,0,18,17,0,16,62,124,0,47,198,1500000US060750255023,"Block Group 3, Census Tract 255.02, San Francisco County, California"
435,23,15,0,53,0,76,0,0,16,0,41,57,8,21,85,40,1500000US060750256001,"Block Group 1, Census Tract 256, San Francisco County, California"
355,0,20,35,14,11,8,0,0,0,11,26,60,51,11,8,100,1500000US060750256002,"Block Group 2, Census Tract 256, San Francisco County, California"
346,10,19,0,9,21,0,20,0,0,0,11,50,101,25,40,40,1500000US060750256003,"Block Group 3, Census Tract 256, San Francisco County, California"
391,0,0,12,7,8,6,43,32,10,19,34,54,27,0,101,38,1500000US060750256004,"Block Group 4, Census Tract 256, San Francisco County, California"
450,11,0,0,11,12,0,0,0,22,0,32,73,79,53,100,57,1500000US060750257011,"Block Group 1, Census Tract 257.01, San Francisco County, California"
597,38,26,11,11,0,0,11,29,0,10,0,92,69,62,127,111,1500000US060750257012,"Block Group 2, Census Tract 257.01, San Francisco County, California"
537,0,50,32,0,0,0,0,0,9,25,91,89,65,17,20,139,1500000US060750257013,"Block Group 3, Census Tract 257.01, San Francisco County, California"
284,20,0,11,0,0,12,25,42,0,0,19,30,0,18,28,79,1500000US060750257021,"Block Group 1, Census Tract 257.02, San Francisco County, California"
389,27,0,29,7,0,29,0,22,0,43,15,28,53,87,12,37,1500000US060750257022,"Block Group 2, Census Tract 257.02, San Francisco County, California"
523,0,0,55,13,30,0,19,0,7,57,27,68,78,31,10,128,1500000US060750257023,"Block Group 3, Census Tract 257.02, San Francisco County, California"
381,0,9,8,0,9,92,9,0,14,7,0,43,37,32,42,79,1500000US060750258001,"Block Group 1, Census Tract 258, San Francisco County, California"
268,66,6,0,0,0,0,42,0,20,0,15,28,10,3,40,38,1500000US060750258002,"Block Group 2, Census Tract 258, San Francisco County, California"
735,38,36,17,24,0,6,15,11,8,72,59,58,100,66,58,167,1500000US060750259001,"Block Group 1, Census Tract 259, San Francisco County, California"
737,30,0,55,25,8,11,5,42,27,33,31,50,79,127,145,69,1500000US060750259002,"Block Group 2, Census Tract 259, San Francisco County, California"
472,26,57,0,0,0,0,22,10,8,12,0,6,100,0,78,153,1500000US060750260011,"Block Group 1, Census Tract 260.01, San Francisco County, California"
478,14,8,35,9,6,9,23,0,19,0,62,61,46,36,141,9,1500000US060750260012,"Block Group 2, Census Tract 260.01, San Francisco County, California"
329,4,9,9,22,35,25,0,0,0,41,14,32,44,16,12,66,1500000US060750260013,"Block Group 3, Census Tract 260.01, San Francisco County, California"
538,23,8,0,0,56,0,26,0,59,7,58,96,5,81,48,71,1500000US060750260014,"Block Group 4, Census Tract 260.01, San Francisco County, California"
305,0,27,3,0,28,9,8,0,0,13,13,53,23,23,84,21,1500000US060750260021,"Block Group 1, Census Tract 260.02, San Francisco County, California"
655,35,0,18,26,21,13,4,13,2,25,22,46,83,49,72,226,1500000US060750260022,"Block Group 2, Census Tract 260.02, San Francisco County, California"
730,0,0,34,6,0,19,28,7,39,0,44,73,122,71,75,212,1500000US060750260031,"Block Group 1, Census Tract 260.03, San Francisco County, California"
660,14,5,0,19,9,9,0,27,0,76,88,166,104,37,45,61,1500000US060750260032,"Block Group 2, Census Tract 260.03, San Francisco County, California"
590,14,30,0,0,17,34,0,0,64,68,67,79,13,88,39,77,1500000US060750260041,"Block Group 1, Census Tract 260.04, San Francisco County, California"
610,39,0,15,56,8,0,0,0,5,14,56,51,58,105,101,102,1500000US060750260042,"Block Group 2, Census Tract 260.04, San Francisco County, California"
390,26,36,0,9,22,0,46,0,0,10,76,0,43,61,27,34,1500000US060750261001,"Block Group 1, Census Tract 261, San Francisco County, California"
919,10,0,11,86,0,11,9,45,52,84,80,88,78,116,49,200,1500000US060750261002,"Block Group 2, Census Tract 261, San Francisco County, California"
379,0,0,0,0,24,0,0,20,0,0,39,37,80,19,37,123,1500000US060750261003,"Block Group 3, Census Tract 261, San Francisco County, California"
400,0,0,0,0,40,0,0,0,0,28,9,95,49,88,17,74,1500000US060750261004,"Block Group 4, Census Tract 261, San Francisco County, California"
330,0,30,0,40,0,7,0,7,8,13,39,68,47,0,52,19,1500000US060750262011,"Block Group 1, Census Tract 262.01, San Francisco County, California"
407,5,0,9,0,0,25,0,32,0,17,75,72,11,53,15,93,1500000US060750262012,"Block Group 2, Census Tract 262.01, San Francisco County, California"
260,26,0,0,0,0,0,0,9,0,0,23,25,47,49,33,48,1500000US060750262013,"Block Group 3, Census Tract 262.01, San Francisco County, California"
693,0,27,0,8,6,26,9,28,65,47,65,29,110,76,106,91,1500000US060750262021,"Block Group 1, Census Tract 262.02, San Francisco County, California"
368,0,8,0,0,34,0,0,6,74,6,24,44,33,48,20,71,1500000US060750262022,"Block Group 2, Census Tract 262.02, San Francisco County, California"
343,61,0,0,20,0,8,0,0,19,87,16,0,40,0,26,66,1500000US060750263011,"Block Group 1, Census Tract 263.01, San Francisco County, California"
756,73,11,33,0,21,31,0,50,23,15,100,101,77,85,83,53,1500000US060750263012,"Block Group 2, Census Tract 263.01, San Francisco County, California"
341,0,0,0,9,21,10,30,0,0,0,21,15,42,134,39,20,1500000US060750263013,"Block Group 3, Census Tract 263.01, San Francisco County, California"
282,8,8,0,0,0,0,32,0,30,0,46,18,29,0,48,63,1500000US060750263021,"Block Group 1, Census Tract 263.02, San Francisco County, California"
333,17,0,0,0,0,9,9,38,0,9,8,40,46,39,71,47,1500000US060750263022,"Block Group 2, Census Tract 263.02, San Francisco County, California"
982,0,106,8,25,14,51,9,56,28,54,211,140,81,19,110,70,1500000US060750263023,"Block Group 3, Census Tract 263.02, San Francisco County, California"
438,38,0,20,9,0,16,0,26,19,10,32,61,58,60,63,26,1500000US060750263031,"Block Group 1, Census Tract 263.03, San Francisco County, California"
413,0,8,16,0,0,0,0,0,32,18,111,37,41,27,21,102,1500000US060750263032,"Block Group 2, Census Tract 263.03, San Francisco County, California"
524,0,0,37,0,8,31,0,39,0,76,147,16,10,36,107,17,1500000US060750263033,"Block Group 3, Census Tract 263.03, San Francisco County, California"
495,8,0,20,73,0,10,26,0,5,18,49,95,37,22,62,70,1500000US060750264011,"Block Group 1, Census Tract 264.01, San Francisco County, California"
532,0,0,51,30,13,0,0,0,16,122,76,82,8,44,23,67,1500000US060750264012,"Block Group 2, Census Tract 264.01, San Francisco County, California"
393,0,22,6,25,24,6,0,0,0,10,59,29,50,50,36,76,1500000US060750264021,"Block Group 1, Census Tract 264.02, San Francisco County, California"
392,12,22,0,0,7,0,0,0,0,13,58,57,12,56,103,52,1500000US060750264022,"Block Group 2, Census Tract 264.02, San Francisco County, California"
538,0,0,10,0,0,8,14,21,9,24,40,61,36,58,63,194,1500000US060750264023,"Block Group 3, Census Tract 264.02, San Francisco County, California"
456,0,59,28,24,0,0,0,0,0,0,91,78,45,53,55,23,1500000US060750264031,"Block Group 1, Census Tract 264.03, San Francisco County, California"
775,70,0,116,16,0,0,0,36,20,58,120,108,49,85,39,58,1500000US060750264032,"Block Group 2, Census Tract 264.03, San Francisco County, California"
395,8,6,24,18,15,19,3,0,5,42,23,43,39,60,21,69,1500000US060750264041,"Block Group 1, Census Tract 264.04, San Francisco County, California"
275,40,19,7,21,0,16,23,0,4,37,16,38,2,7,13,32,1500000US060750264042,"Block Group 2, Census Tract 264.04, San Francisco County, California"
742,46,0,33,17,0,0,11,12,0,25,26,72,15,182,131,172,1500000US060750301011,"Block Group 1, Census Tract 301.01, San Francisco County, California"
631,38,0,16,0,62,0,17,0,15,0,10,124,27,98,55,169,1500000US060750301012,"Block Group 2, Census Tract 301.01, San Francisco County, California"
262,36,0,0,0,0,0,0,16,0,23,14,14,57,20,21,61,1500000US060750301013,"Block Group 3, Census Tract 301.01, San Francisco County, California"
394,13,11,0,0,0,0,13,11,0,0,0,1,127,15,118,85,1500000US060750301014,"Block Group 4, Census Tract 301.01, San Francisco County, California"
613,17,0,0,25,16,0,0,0,0,0,68,45,19,66,146,211,1500000US060750301021,"Block Group 1, Census Tract 301.02, San Francisco County, California"
365,42,0,22,17,10,0,0,15,0,0,18,20,0,22,32,167,1500000US060750301022,"Block Group 2, Census Tract 301.02, San Francisco County, California"
911,118,0,0,0,0,0,0,0,0,63,37,59,131,18,125,360,1500000US060750301023,"Block Group 3, Census Tract 301.02, San Francisco County, California"
272,0,0,16,15,0,0,0,0,0,19,18,0,43,37,42,82,1500000US060750301024,"Block Group 4, Census Tract 301.02, San Francisco County, California"
1022,126,0,11,0,98,0,23,38,13,54,111,33,72,104,179,160,1500000US060750302011,"Block Group 1, Census Tract 302.01, San Francisco County, California"
423,1,0,0,0,33,12,0,0,0,31,43,129,28,68,12,66,1500000US060750302012,"Block Group 2, Census Tract 302.01, San Francisco County, California"
562,0,13,11,34,0,0,12,11,11,9,0,103,66,29,26,237,1500000US060750302013,"Block Group 3, Census Tract 302.01, San Francisco County, California"
791,0,26,27,0,54,41,14,13,0,91,15,88,72,48,179,123,1500000US060750302021,"Block Group 1, Census Tract 302.02, San Francisco County, California"
898,0,64,19,16,21,0,0,0,0,131,0,156,51,100,187,153,1500000US060750302022,"Block Group 2, Census Tract 302.02, San Francisco County, California"
456,28,34,0,0,0,0,0,0,0,21,21,114,46,26,29,137,1500000US060750302023,"Block Group 3, Census Tract 302.02, San Francisco County, California"
299,0,0,27,14,10,0,14,44,0,16,0,25,14,0,41,94,1500000US060750303011,"Block Group 1, Census Tract 303.01, San Francisco County, California"
852,83,0,0,0,0,0,0,41,0,14,47,138,15,29,66,419,1500000US060750303012,"Block Group 2, Census Tract 303.01, San Francisco County, California"
751,23,0,0,68,0,22,0,0,15,12,0,73,54,105,187,192,1500000US060750303013,"Block Group 3, Census Tract 303.01, San Francisco County, California"
437,0,0,0,13,0,8,0,0,71,14,13,42,25,0,45,206,1500000US060750303014,"Block Group 4, Census Tract 303.01, San Francisco County, California"
485,0,0,12,10,13,16,28,6,0,0,58,98,38,21,52,133,1500000US060750303021,"Block Group 1, Census Tract 303.02, San Francisco County, California"
498,8,0,0,9,0,0,0,6,0,14,18,17,47,28,46,305,1500000US060750303022,"Block Group 2, Census Tract 303.02, San Francisco County, California"
417,4,8,0,6,0,0,0,44,12,8,33,52,62,20,42,126,1500000US060750303023,"Block Group 3, Census Tract 303.02, San Francisco County, California"
400,0,0,28,16,34,0,0,0,0,0,12,21,66,36,15,172,1500000US060750304001,"Block Group 1, Census Tract 304, San Francisco County, California"
341,9,0,6,0,0,0,8,0,0,0,0,0,48,35,40,195,1500000US060750304002,"Block Group 2, Census Tract 304, San Francisco County, California"
743,0,101,0,11,8,9,0,11,23,37,30,191,19,34,58,211,1500000US060750304003,"Block Group 3, Census Tract 304, San Francisco County, California"
386,0,0,18,0,0,10,0,0,9,0,102,43,26,47,8,123,1500000US060750304004,"Block Group 4, Census Tract 304, San Francisco County, California"
350,0,0,27,0,0,75,0,24,0,33,6,26,37,27,28,67,1500000US060750304005,"Block Group 5, Census Tract 304, San Francisco County, California"
397,0,0,0,22,26,10,0,0,0,19,29,9,6,36,86,154,1500000US060750305001,"Block Group 1, Census Tract 305, San Francisco County, California"
297,21,0,10,0,9,10,0,0,0,0,0,31,10,21,59,126,1500000US060750305002,"Block Group 2, Census Tract 305, San Francisco County, California"
325,11,123,0,0,73,12,0,0,0,0,0,10,17,0,14,65,1500000US060750305003,"Block Group 3, Census Tract 305, San Francisco County, California"
292,0,0,5,11,0,24,0,17,5,0,0,5,18,20,54,133,1500000US060750306001,"Block Group 1, Census Tract 306, San Francisco County, California"
331,0,0,0,7,11,0,0,0,5,18,14,48,38,17,29,144,1500000US060750306002,"Block Group 2, Census Tract 306, San Francisco County, California"
289,0,0,5,0,6,6,6,5,0,5,5,25,0,15,21,190,1500000US060750306003,"Block Group 3, Census Tract 306, San Francisco County, California"
1256,21,0,27,0,14,0,34,0,19,15,100,228,11,127,263,397,1500000US060750307001,"Block Group 1, Census Tract 307, San Francisco County, California"
635,14,13,0,0,0,14,31,27,0,26,28,55,49,17,46,315,1500000US060750307002,"Block Group 2, Census Tract 307, San Francisco County, California"
746,0,15,6,22,13,0,14,29,17,50,0,39,50,35,143,313,1500000US060750307003,"Block Group 3, Census Tract 307, San Francisco County, California"
299,0,0,0,0,0,0,0,13,0,0,12,82,31,15,33,113,1500000US060750308001,"Block Group 1, Census Tract 308, San Francisco County, California"
